rank	composition_mean_normalized_influence	shortcut_mean_normalized_influence
64981	-243.0350285	-205.4614662
64982	-243.0372298	-205.4755967
64983	-243.0438126	-205.4876947
64984	-243.0454439	-205.4893804
64985	-243.0462089	-205.4955957
64986	-243.0628783	-205.5179891
64987	-243.1438638	-205.5320574
64988	-243.1462073	-205.5578034
64989	-243.1644957	-205.5670375
64990	-243.1648472	-205.5752599
64991	-243.1658986	-205.5789265
64992	-243.1715982	-205.5987551
64993	-243.1850293	-205.6380673
64994	-243.1912059	-205.649377
64995	-243.2042821	-205.6754177
64996	-243.2135542	-205.6832296
64997	-243.2217821	-205.7103714
64998	-243.3108159	-205.7201467
64999	-243.3118807	-205.7309762
65000	-243.3152721	-205.7337087
65001	-243.3284288	-205.740187
65002	-243.3453714	-205.7584514
65003	-243.3670106	-205.7691209
65004	-243.3730901	-205.8014469
65005	-243.3796915	-205.8519974
65006	-243.4034265	-205.8612631
65007	-243.4112483	-205.8624205
65008	-243.4314636	-205.8682894
65009	-243.4747348	-205.8829979
65010	-243.4943453	-205.8941178
65011	-243.5107772	-205.9018299
65012	-243.5267855	-205.9100239
65013	-243.5530493	-205.9366205
65014	-243.5734417	-205.948339
65015	-243.5765932	-205.9518135
65016	-243.5979692	-205.9542736
65017	-243.6150944	-205.97695
65018	-243.6345526	-206.0110576
65019	-243.640962	-206.0377512
65020	-243.6503585	-206.0383402
65021	-243.6560841	-206.0622351
65022	-243.6906551	-206.1003541
65023	-243.6942034	-206.1005696
65024	-243.7144098	-206.1289578
65025	-243.7195565	-206.1411624
65026	-243.752113	-206.1435062
65027	-243.8064287	-206.1481235
65028	-243.8539354	-206.1494493
65029	-243.864582	-206.1553531
65030	-243.8843718	-206.1556303
65031	-243.8971635	-206.1698993
65032	-243.9111983	-206.1782348
65033	-243.9254828	-206.1918075
65034	-243.9399506	-206.1967664
65035	-243.946842	-206.1984213
65036	-243.9488857	-206.2161304
65037	-243.9536396	-206.2330867
65038	-243.964052	-206.2359998
65039	-243.9665862	-206.2374366
65040	-243.9876909	-206.2477434
65041	-244.0201004	-206.275847
65042	-244.0618905	-206.2779142
65043	-244.0707574	-206.2851441
65044	-244.1019621	-206.2891093
65045	-244.1210064	-206.3170958
65046	-244.1373957	-206.3227137
65047	-244.144676	-206.3481194
65048	-244.1569881	-206.360908
65049	-244.1755127	-206.3650829
65050	-244.179411	-206.3789293
65051	-244.2121517	-206.3843514
65052	-244.2157123	-206.3918307
65053	-244.2617797	-206.4258894
65054	-244.2620711	-206.427759
65055	-244.2916879	-206.4323604
65056	-244.3003605	-206.442737
65057	-244.3112503	-206.4439952
65058	-244.3371505	-206.4602175
65059	-244.3441992	-206.4685894
65060	-244.3873858	-206.4743257
65061	-244.3938411	-206.4773369
65062	-244.4140461	-206.4990667
65063	-244.4765048	-206.5150105
65064	-244.5004957	-206.5260881
65065	-244.5080127	-206.548966
65066	-244.5142368	-206.5803708
65067	-244.5215117	-206.5855348
65068	-244.5296833	-206.5929403
65069	-244.5401153	-206.5954633
65070	-244.545855	-206.599076
65071	-244.5650626	-206.6316841
65072	-244.575094	-206.6412321
65073	-244.6027876	-206.6466382
65074	-244.6294944	-206.6684188
65075	-244.6324019	-206.6824648
65076	-244.6556054	-206.6916492
65077	-244.6847512	-206.6927205
65078	-244.6992489	-206.6943859
65079	-244.7074426	-206.7242715
65080	-244.7223439	-206.7401131
65081	-244.766274	-206.7519117
65082	-244.7682789	-206.7945898
65083	-244.7983755	-206.7948766
65084	-244.801687	-206.806235
65085	-244.8092038	-206.8194661
65086	-244.8118877	-206.8260469
65087	-244.8136821	-206.8355888
65088	-244.8177201	-206.8675402
65089	-244.8439859	-206.8704859
65090	-244.8642615	-206.8891541
65091	-244.8649531	-206.9048185
65092	-244.8667284	-206.908931
65093	-244.9239449	-206.9108202
65094	-244.9396638	-206.9441035
65095	-244.9507338	-206.9500713
65096	-244.9655602	-206.9705977
65097	-245.0205609	-206.9806557
65098	-245.031809	-206.9839467
65099	-245.0687859	-207.0028125
65100	-245.0829349	-207.0056487
65101	-245.0917478	-207.032796
65102	-245.1639424	-207.0341714
65103	-245.1658742	-207.0406913
65104	-245.1679032	-207.0799637
65105	-245.1736971	-207.0813753
65106	-245.1741291	-207.0888841
65107	-245.1921546	-207.090251
65108	-245.1963223	-207.1049109
65109	-245.2066104	-207.1126766
65110	-245.2240619	-207.134193
65111	-245.2460626	-207.1692781
65112	-245.2532664	-207.186444
65113	-245.26148	-207.2142967
65114	-245.2811551	-207.2165862
65115	-245.3331597	-207.2262999
65116	-245.3382504	-207.2279672
65117	-245.344595	-207.2669591
65118	-245.3548986	-207.2833071
65119	-245.3789391	-207.2866466
65120	-245.4658852	-207.2925319
65121	-245.4778239	-207.2959788
65122	-245.4908813	-207.3165107
65123	-245.4986978	-207.3276495
65124	-245.5179072	-207.3370934
65125	-245.5352874	-207.3401032
65126	-245.5361563	-207.3489161
65127	-245.5887035	-207.3519118
65128	-245.6270442	-207.3553153
65129	-245.6698195	-207.3624418
65130	-245.6919183	-207.3624685
65131	-245.7195805	-207.3681922
65132	-245.7494207	-207.3936569
65133	-245.7681031	-207.3940398
65134	-245.7682391	-207.3977954
65135	-245.8175638	-207.399323
65136	-245.8435215	-207.4069815
65137	-245.8606075	-207.4123271
65138	-245.8644633	-207.4203541
65139	-245.8794259	-207.4459151
65140	-245.891497	-207.4695491
65141	-245.9342289	-207.4740232
65142	-245.9352067	-207.4872899
65143	-245.9393524	-207.4906909
65144	-245.9721962	-207.5159735
65145	-246.0079131	-207.527904
65146	-246.0278973	-207.5378087
65147	-246.0374232	-207.5448174
65148	-246.0398843	-207.591047
65149	-246.0733949	-207.5956081
65150	-246.0754937	-207.6266488
65151	-246.0772561	-207.6444857
65152	-246.0809448	-207.6617544
65153	-246.0851454	-207.6769841
65154	-246.1225294	-207.6784076
65155	-246.1405918	-207.707285
65156	-246.1578091	-207.7308897
65157	-246.1645532	-207.7374663
65158	-246.1698029	-207.7487683
65159	-246.1784865	-207.7770761
65160	-246.1786776	-207.7897133
65161	-246.1793422	-207.8007776
65162	-246.1814936	-207.8141907
65163	-246.2066543	-207.8383781
65164	-246.2515063	-207.8578512
65165	-246.3078173	-207.8588661
65166	-246.3207098	-207.8795375
65167	-246.3267435	-207.8800754
65168	-246.3386881	-207.8972468
65169	-246.3600888	-207.8991466
65170	-246.3712274	-207.9124327
65171	-246.3817456	-207.9133485
65172	-246.3849878	-207.919074
65173	-246.3968302	-207.9252641
65174	-246.3989915	-207.9418464
65175	-246.4139075	-207.9827186
65176	-246.4242396	-207.9955467
65177	-246.4618524	-208.0016051
65178	-246.4619173	-208.0016156
65179	-246.4889634	-208.0209047
65180	-246.5047704	-208.0230276
65181	-246.5080557	-208.0392466
65182	-246.5156462	-208.0463486
65183	-246.6532229	-208.060725
65184	-246.6799187	-208.1087286
65185	-246.7080648	-208.1116906
65186	-246.7092387	-208.1201743
65187	-246.7195464	-208.1437253
65188	-246.7352332	-208.1456028
65189	-246.7765748	-208.1460996
65190	-246.7861307	-208.1550417
65191	-246.7996404	-208.1772524
65192	-246.8017134	-208.1823795
65193	-246.8067022	-208.1870278
65194	-246.8210701	-208.2057545
65195	-246.8502257	-208.2140487
65196	-246.8534778	-208.2579454
65197	-246.9023795	-208.2635512
65198	-246.9049735	-208.2656665
65199	-246.9362528	-208.2811903
65200	-246.9399727	-208.3133167
65201	-246.9684561	-208.3206996
65202	-246.9918246	-208.3264191
65203	-247.0281774	-208.3409451
65204	-247.0310241	-208.3478339
65205	-247.0313738	-208.3546313
65206	-247.0412222	-208.355834
65207	-247.0433514	-208.3603043
65208	-247.0613003	-208.3889134
65209	-247.0778394	-208.3921456
65210	-247.104201	-208.4041386
65211	-247.1714841	-208.406859
65212	-247.2189841	-208.4127551
65213	-247.2276991	-208.4219684
65214	-247.2330716	-208.4438208
65215	-247.2382635	-208.4483651
65216	-247.2444943	-208.4551542
65217	-247.2471288	-208.4574519
65218	-247.2625226	-208.460623
65219	-247.2626412	-208.4606324
65220	-247.281319	-208.4739823
65221	-247.3261732	-208.4791505
65222	-247.3513951	-208.5150541
65223	-247.3550095	-208.5236064
65224	-247.4069072	-208.5304736
65225	-247.4073983	-208.5331897
65226	-247.4428953	-208.5430652
65227	-247.4462943	-208.5489426
65228	-247.4514208	-208.5510945
65229	-247.47408	-208.5551117
65230	-247.4880263	-208.5749711
65231	-247.5772972	-208.5877195
65232	-247.6000146	-208.5879258
65233	-247.607134	-208.5946171
65234	-247.6102987	-208.5963622
65235	-247.6270402	-208.606777
65236	-247.6390522	-208.6206234
65237	-247.6408238	-208.6285316
65238	-247.6657823	-208.6513623
65239	-247.7220376	-208.6623106
65240	-247.7342812	-208.6837955
65241	-247.7402665	-208.6904788
65242	-247.7606863	-208.7039041
65243	-247.7683099	-208.7477535
65244	-247.7693018	-208.7496076
65245	-247.7735075	-208.7631996
65246	-247.8204238	-208.7951589
65247	-247.8484611	-208.8018293
65248	-247.8518454	-208.8043386
65249	-247.8523609	-208.8577194
65250	-247.8611692	-208.8942243
65251	-247.8630025	-208.9026972
65252	-247.8649036	-208.9123245
65253	-247.8801163	-208.9382706
65254	-247.8813847	-208.941038
65255	-247.8842716	-208.962566
65256	-247.8950856	-208.9840671
65257	-247.9049985	-209.0046524
65258	-247.9168573	-209.0129867
65259	-247.9211857	-209.0166007
65260	-247.9503525	-209.0192406
65261	-247.9534373	-209.0313544
65262	-248.0903955	-209.0499042
65263	-248.0933173	-209.067615
65264	-248.0935668	-209.0846865
65265	-248.1194419	-209.0923616
65266	-248.1302538	-209.103675
65267	-248.1753911	-209.114967
65268	-248.2053375	-209.1209327
65269	-248.2140752	-209.1837028
65270	-248.2537131	-209.2037939
65271	-248.2623776	-209.212107
65272	-248.293262	-209.2194785
65273	-248.31186	-209.2244805
65274	-248.3433515	-209.2423414
65275	-248.3529909	-209.2465919
65276	-248.3650823	-209.2851442
65277	-248.4048613	-209.287637
65278	-248.4075232	-209.3177452
65279	-248.41153	-209.3283187
65280	-248.4206547	-209.3534545
65281	-248.435025	-209.3624259
65282	-248.4406037	-209.3659877
65283	-248.4496261	-209.379656
65284	-248.5589088	-209.3988672
65285	-248.5610571	-209.409813
65286	-248.6029606	-209.4121711
65287	-248.6089366	-209.4129282
65288	-248.6142673	-209.4191054
65289	-248.6165351	-209.439284
65290	-248.6193583	-209.4529322
65291	-248.6355769	-209.464785
65292	-248.6417601	-209.5157026
65293	-248.6725881	-209.5405685
65294	-248.674226	-209.5478298
65295	-248.6884405	-209.5526911
65296	-248.7329236	-209.584451
65297	-248.767341	-209.6179757
65298	-248.7697578	-209.6257423
65299	-248.7761451	-209.6362594
65300	-248.8103232	-209.6401645
65301	-248.8147953	-209.658226
65302	-248.8362484	-209.6789619
65303	-248.842735	-209.6894787
65304	-248.8454574	-209.6996278
65305	-248.8838038	-209.7018417
65306	-248.8845712	-209.7094643
65307	-248.9085106	-209.7128615
65308	-248.9094202	-209.7142346
65309	-248.9526203	-209.7679377
65310	-248.9927381	-209.7947351
65311	-249.0017098	-209.8087289
65312	-249.0071593	-209.8163896
65313	-249.0159648	-209.8267933
65314	-249.0411515	-209.8381993
65315	-249.0543902	-209.8490064
65316	-249.0653786	-209.8491831
65317	-249.0662154	-209.85004
65318	-249.0726768	-209.8517401
65319	-249.1278453	-209.8531711
65320	-249.1413232	-209.8694639
65321	-249.2519112	-209.8716779
65322	-249.2871114	-209.8743876
65323	-249.2875409	-209.8962817
65324	-249.2942055	-209.9088463
65325	-249.3245765	-209.9130836
65326	-249.3570049	-209.9192694
65327	-249.3578206	-209.9341472
65328	-249.3582904	-209.9382148
65329	-249.3977706	-209.9655118
65330	-249.4050087	-209.991183
65331	-249.4068647	-209.9917268
65332	-249.4818024	-210.0111687
65333	-249.5052293	-210.0244689
65334	-249.5164525	-210.0422574
65335	-249.5436763	-210.0508425
65336	-249.5815507	-210.0515819
65337	-249.5816948	-210.0525314
65338	-249.6734293	-210.074466
65339	-249.6891273	-210.1406024
65340	-249.7053357	-210.1428498
65341	-249.7077816	-210.146511
65342	-249.7268623	-210.1626565
65343	-249.7271676	-210.1772092
65344	-249.7315184	-210.1891171
65345	-249.7449471	-210.1911614
65346	-249.7956485	-210.2119426
65347	-249.8081046	-210.2436809
65348	-249.8225761	-210.2664202
65349	-249.8467571	-210.2953389
65350	-249.8489749	-210.3308609
65351	-249.850314	-210.3426373
65352	-249.8518652	-210.3553364
65353	-249.8607276	-210.3563975
65354	-249.8773917	-210.3683949
65355	-249.9144381	-210.3929397
65356	-249.9181797	-210.4269365
65357	-249.9394562	-210.4540917
65358	-249.9395621	-210.4604325
65359	-249.9476728	-210.4652229
65360	-249.9725524	-210.482131
65361	-249.9876512	-210.4936929
65362	-250.0049838	-210.5021845
65363	-250.0113162	-210.5122444
65364	-250.0248027	-210.515203
65365	-250.0429034	-210.5202166
65366	-250.0953677	-210.522289
65367	-250.1120393	-210.5307431
65368	-250.1260055	-210.539494
65369	-250.1359408	-210.5602297
65370	-250.137169	-210.5726659
65371	-250.1591029	-210.5729298
65372	-250.2241682	-210.5797522
65373	-250.2246271	-210.6142734
65374	-250.2279005	-210.6408707
65375	-250.2367661	-210.6427451
65376	-250.2570475	-210.6629552
65377	-250.270237	-210.6670919
65378	-250.2796061	-210.710774
65379	-250.2849455	-210.7286868
65380	-250.2917804	-210.7346784
65381	-250.2927704	-210.7374575
65382	-250.3084202	-210.7737007
65383	-250.3572983	-210.7747849
65384	-250.3666239	-210.8138324
65385	-250.3687066	-210.8513793
65386	-250.3783675	-210.866295
65387	-250.3880836	-210.9013911
65388	-250.396158	-210.947312
65389	-250.4225819	-210.9535788
65390	-250.4366172	-210.9549519
65391	-250.4381601	-210.9726781
65392	-250.4508538	-211.0141767
65393	-250.4737831	-211.0229375
65394	-250.5002503	-211.0242841
65395	-250.5435388	-211.0330285
65396	-250.5532697	-211.050396
65397	-250.5706186	-211.0518318
65398	-250.5838082	-211.0625433
65399	-250.584394	-211.0697012
65400	-250.5882509	-211.0788224
65401	-250.6118098	-211.0989887
65402	-250.6257656	-211.1626143
65403	-250.6295445	-211.182556
65404	-250.6344207	-211.1894397
65405	-250.6382382	-211.2095476
65406	-250.6450843	-211.2136983
65407	-250.6496473	-211.2179392
65408	-250.6694363	-211.2202712
65409	-250.6770126	-211.2782021
65410	-250.6794488	-211.2868555
65411	-250.6951533	-211.306204
65412	-250.7189257	-211.3232046
65413	-250.7241543	-211.3409834
65414	-250.7715949	-211.3531739
65415	-250.7853856	-211.3696506
65416	-250.7963092	-211.40324
65417	-250.7976936	-211.4459172
65418	-250.8488647	-211.4675811
65419	-250.8497564	-211.4808723
65420	-250.8569895	-211.4993685
65421	-250.8821983	-211.5180333
65422	-250.8884856	-211.5236712
65423	-250.9103653	-211.543225
65424	-250.9540518	-211.5477304
65425	-250.9577287	-211.5633097
65426	-250.9635708	-211.596902
65427	-250.9702465	-211.5973578
65428	-250.9710149	-211.635689
65429	-250.9902321	-211.6375286
65430	-250.9988207	-211.6452099
65431	-251.0270348	-211.6544546
65432	-251.0274261	-211.6548062
65433	-251.0283384	-211.6552073
65434	-251.0344632	-211.6789606
65435	-251.047868	-211.7162024
65436	-251.0602463	-211.7305613
65437	-251.075859	-211.742738
65438	-251.0787828	-211.7470741
65439	-251.1106123	-211.7477746
65440	-251.1137514	-211.7927826
65441	-251.1378493	-211.8114023
65442	-251.140226	-211.8336116
65443	-251.1533018	-211.8439748
65444	-251.1630297	-211.8536574
65445	-251.1672269	-211.8576734
65446	-251.1722562	-211.8659366
65447	-251.2055263	-211.8738187
65448	-251.2112438	-211.8798539
65449	-251.2190298	-211.8833918
65450	-251.2557378	-211.8920913
65451	-251.2657559	-211.9098898
65452	-251.2751785	-211.9120631
65453	-251.3131745	-211.9387503
65454	-251.3565777	-211.9974249
65455	-251.3626435	-211.999518
65456	-251.3983357	-212.003026
65457	-251.4003819	-212.0235113
65458	-251.4194577	-212.029427
65459	-251.4226467	-212.0328578
65460	-251.4252021	-212.0454549
65461	-251.4302301	-212.0497035
65462	-251.4438253	-212.0642655
65463	-251.4483969	-212.0651372
65464	-251.4531382	-212.082673
65465	-251.4716809	-212.1008511
65466	-251.4868976	-212.1092247
65467	-251.5396189	-212.1140201
65468	-251.540577	-212.1407713
65469	-251.5481043	-212.1524596
65470	-251.5514298	-212.1580572
65471	-251.5792889	-212.162678
65472	-251.5909061	-212.1802349
65473	-251.5969826	-212.2079323
65474	-251.6214679	-212.2166775
65475	-251.6382528	-212.2222842
65476	-251.6390302	-212.2523818
65477	-251.6564278	-212.2725227
65478	-251.6802765	-212.2932249
65479	-251.6912784	-212.3120257
65480	-251.6941232	-212.3236796
65481	-251.7105523	-212.3281647
65482	-251.7195739	-212.3496158
65483	-251.7488071	-212.3994276
65484	-251.7557281	-212.4041699
65485	-251.7559101	-212.4512123
65486	-251.756679	-212.4676617
65487	-251.7690445	-212.4717504
65488	-251.7776289	-212.472795
65489	-251.7866974	-212.4743258
65490	-251.7939918	-212.4828263
65491	-251.8024748	-212.5185232
65492	-251.8117827	-212.5368295
65493	-251.8218928	-212.5430936
65494	-251.8326058	-212.5488426
65495	-251.8383678	-212.554047
65496	-251.8940864	-212.5801877
65497	-251.9057655	-212.587656
65498	-251.942617	-212.5986089
65499	-251.9466057	-212.6217243
65500	-251.9501842	-212.6223874
65501	-251.9502005	-212.6661517
65502	-251.95518	-212.6715066
65503	-251.9684565	-212.6877745
65504	-251.9775249	-212.6910927
65505	-251.9944963	-212.6947404
65506	-251.9955637	-212.6971944
65507	-252.0389846	-212.7042996
65508	-252.0459188	-212.7050067
65509	-252.0475824	-212.7076634
65510	-252.0668198	-212.7162547
65511	-252.0678306	-212.7405795
65512	-252.0859408	-212.7782447
65513	-252.0910887	-212.8080896
65514	-252.0990078	-212.8499466
65515	-252.0990331	-212.8603241
65516	-252.0994239	-212.861711
65517	-252.1670454	-212.9239628
65518	-252.1747764	-212.9264907
65519	-252.2279389	-212.9382236
65520	-252.2346971	-212.9775699
65521	-252.259648	-212.9833658
65522	-252.262832	-212.988294
65523	-252.2953526	-213.0232999
65524	-252.3103198	-213.0548212
65525	-252.3109369	-213.0638051
65526	-252.3132892	-213.0705984
65527	-252.3227817	-213.0838768
65528	-252.3609966	-213.0846842
65529	-252.3622052	-213.0934619
65530	-252.364081	-213.0961058
65531	-252.3919793	-213.1468938
65532	-252.408689	-213.1484094
65533	-252.41516	-213.1539633
65534	-252.4217989	-213.1563739
65535	-252.4442242	-213.1829114
65536	-252.4573023	-213.1849202
65537	-252.458422	-213.1875608
65538	-252.4589354	-213.2329359
65539	-252.4703882	-213.2473843
65540	-252.4853325	-213.2510126
65541	-252.4904122	-213.2597523
65542	-252.4985688	-213.2654185
65543	-252.5120479	-213.2697975
65544	-252.5504622	-213.2797475
65545	-252.5505506	-213.3068998
65546	-252.5934262	-213.3095529
65547	-252.606618	-213.3309845
65548	-252.6187203	-213.3395366
65549	-252.6374854	-213.3557296
65550	-252.6460136	-213.3575557
65551	-252.6620619	-213.370414
65552	-252.6769541	-213.3742174
65553	-252.6819412	-213.3782036
65554	-252.7143403	-213.382815
65555	-252.7216388	-213.4369669
65556	-252.723851	-213.4388233
65557	-252.7354731	-213.4490339
65558	-252.7519512	-213.4594718
65559	-252.7640944	-213.4690611
65560	-252.7778613	-213.483797
65561	-252.7858352	-213.4843366
65562	-252.8245318	-213.4872744
65563	-252.8249446	-213.4895803
65564	-252.8421628	-213.5169263
65565	-252.8450516	-213.5302232
65566	-252.8546069	-213.5392724
65567	-252.8880767	-213.5501937
65568	-252.8897813	-213.5589403
65569	-252.8934331	-213.5723311
65570	-252.9012174	-213.5731049
65571	-252.9049958	-213.6014836
65572	-252.9274342	-213.6372983
65573	-252.9505571	-213.6383138
65574	-252.9885961	-213.6811922
65575	-253.0128343	-213.6902164
65576	-253.0184623	-213.6994674
65577	-253.0211881	-213.714051
65578	-253.0357931	-213.7238059
65579	-253.0429525	-213.7268061
65580	-253.0457877	-213.7538557
65581	-253.0530211	-213.7737044
65582	-253.0600419	-213.7848805
65583	-253.0630393	-213.8020175
65584	-253.074823	-213.807055
65585	-253.0807494	-213.8076806
65586	-253.1024836	-213.8086567
65587	-253.1124011	-213.8087408
65588	-253.1179592	-213.8260294
65589	-253.1401129	-213.8619967
65590	-253.1557135	-213.8703777
65591	-253.1988267	-213.8993984
65592	-253.2495228	-213.9110155
65593	-253.3283422	-213.9212599
65594	-253.336797	-213.9246836
65595	-253.3504332	-213.9637073
65596	-253.3633469	-213.967093
65597	-253.3752948	-213.9701289
65598	-253.3771058	-213.9708143
65599	-253.3901845	-213.982624
65600	-253.3948315	-214.0368178
65601	-253.4076845	-214.071765
65602	-253.4191048	-214.0938154
65603	-253.4269215	-214.0940774
65604	-253.4437195	-214.0980233
65605	-253.5095217	-214.106345
65606	-253.5158749	-214.1244319
65607	-253.5382656	-214.1736897
65608	-253.5550728	-214.1967334
65609	-253.5761559	-214.2031032
65610	-253.5819785	-214.2045348
65611	-253.6026335	-214.2058308
65612	-253.6086562	-214.2115536
65613	-253.6106075	-214.2217362
65614	-253.6224895	-214.2566762
65615	-253.6312606	-214.2807184
65616	-253.643129	-214.2891345
65617	-253.6432079	-214.2932231
65618	-253.6493147	-214.3149944
65619	-253.6621696	-214.3152926
65620	-253.6674035	-214.3156316
65621	-253.7006802	-214.3465069
65622	-253.7073282	-214.3783273
65623	-253.7079477	-214.3870921
65624	-253.7115479	-214.3921767
65625	-253.720561	-214.412749
65626	-253.7414685	-214.4882175
65627	-253.763481	-214.4933277
65628	-253.7749655	-214.49909
65629	-253.7765564	-214.5067241
65630	-253.7823746	-214.5126393
65631	-253.8146437	-214.5243037
65632	-253.8407987	-214.5621626
65633	-253.8584321	-214.6131242
65634	-253.8681272	-214.6179365
65635	-253.8699093	-214.6183346
65636	-253.8841625	-214.6232832
65637	-253.8851967	-214.6325351
65638	-253.8899962	-214.6381699
65639	-253.8930371	-214.6421472
65640	-253.9148873	-214.6675562
65641	-253.9247809	-214.6990306
65642	-253.9457562	-214.7017723
65643	-253.949098	-214.7066233
65644	-253.9824034	-214.7092255
65645	-254.0018986	-214.7637813
65646	-254.0181763	-214.7999435
65647	-254.0338531	-214.8078681
65648	-254.0340925	-214.8196708
65649	-254.0501581	-214.8388146
65650	-254.0546843	-214.8399376
65651	-254.0711936	-214.8516313
65652	-254.0841851	-214.8544844
65653	-254.0870364	-214.8730519
65654	-254.0890412	-214.8968313
65655	-254.0906572	-214.9020646
65656	-254.0950572	-214.9049458
65657	-254.1364163	-214.9063821
65658	-254.150439	-214.909044
65659	-254.1614087	-214.9116908
65660	-254.1635086	-214.9231977
65661	-254.1784288	-214.9457349
65662	-254.2224547	-214.9565217
65663	-254.2238599	-214.9872553
65664	-254.224839	-214.9881721
65665	-254.2254758	-214.996879
65666	-254.2269399	-215.0024111
65667	-254.2380281	-215.0304771
65668	-254.260378	-215.0367505
65669	-254.2892819	-215.0511274
65670	-254.303474	-215.0823865
65671	-254.3066202	-215.0886874
65672	-254.3381296	-215.0931996
65673	-254.3392788	-215.1410074
65674	-254.3416638	-215.1601145
65675	-254.3795242	-215.1783985
65676	-254.4126998	-215.2044886
65677	-254.4554497	-215.2127711
65678	-254.4574494	-215.2240279
65679	-254.5098557	-215.2256292
65680	-254.5594763	-215.2386296
65681	-254.5852399	-215.2575878
65682	-254.6027428	-215.2657356
65683	-254.6500493	-215.2794866
65684	-254.6527862	-215.2870824
65685	-254.6637913	-215.2895238
65686	-254.6757189	-215.2948205
65687	-254.6820418	-215.3134522
65688	-254.6860878	-215.3195093
65689	-254.713339	-215.3546516
65690	-254.7205119	-215.3616518
65691	-254.7265544	-215.3852489
65692	-254.7274464	-215.3856773
65693	-254.7339097	-215.3899896
65694	-254.7805642	-215.3993691
65695	-254.7886774	-215.4149866
65696	-254.7899208	-215.4391585
65697	-254.7980094	-215.4515507
65698	-254.8153151	-215.4834877
65699	-254.8192568	-215.5035539
65700	-254.8263127	-215.5079937
65701	-254.8559645	-215.5203094
65702	-254.8650024	-215.5304122
65703	-254.8769094	-215.5346512
65704	-254.8773419	-215.5490663
65705	-254.8820483	-215.5565036
65706	-254.9135342	-215.5631827
65707	-254.9163887	-215.565213
65708	-254.9482902	-215.5704652
65709	-254.9544471	-215.5721522
65710	-254.9820528	-215.5792779
65711	-254.9890357	-215.5834561
65712	-254.9967644	-215.5867514
65713	-255.0343115	-215.6175185
65714	-255.0575488	-215.6273736
65715	-255.0634046	-215.6507071
65716	-255.0765161	-215.6678281
65717	-255.0911033	-215.6816257
65718	-255.091372	-215.6856388
65719	-255.1014922	-215.6872918
65720	-255.1234886	-215.6926983
65721	-255.1388965	-215.6976797
65722	-255.140963	-215.7275876
65723	-255.1884597	-215.7349165
65724	-255.1951329	-215.8084858
65725	-255.2023584	-215.8099559
65726	-255.2026808	-215.8136209
65727	-255.2110067	-215.8251764
65728	-255.2900073	-215.8321277
65729	-255.2954816	-215.8863975
65730	-255.3117761	-215.8899721
65731	-255.3266283	-215.8904317
65732	-255.3676608	-215.9008688
65733	-255.3936519	-215.9148269
65734	-255.3946538	-215.9498845
65735	-255.4336415	-215.9594098
65736	-255.4391213	-215.9704649
65737	-255.4424917	-215.9858814
65738	-255.4602195	-215.9919047
65739	-255.4711272	-216.0009551
65740	-255.4840958	-216.013474
65741	-255.4936538	-216.0141949
65742	-255.4974853	-216.0157741
65743	-255.51772	-216.033541
65744	-255.5181247	-216.0658276
65745	-255.5401917	-216.0669868
65746	-255.5412875	-216.0752355
65747	-255.5629454	-216.0849087
65748	-255.590775	-216.0870372
65749	-255.594354	-216.0881382
65750	-255.6103461	-216.1154557
65751	-255.6119178	-216.1174104
65752	-255.6546326	-216.1279728
65753	-255.6768101	-216.1400001
65754	-255.7305287	-216.1447516
65755	-255.7880103	-216.1554766
65756	-255.8046794	-216.2332677
65757	-255.8088897	-216.2499782
65758	-255.8387978	-216.2566416
65759	-255.8613798	-216.2670668
65760	-255.8638943	-216.2705529
65761	-255.8658612	-216.2738301
65762	-255.9020503	-216.2805294
65763	-255.9024309	-216.2867022
65764	-255.9224999	-216.2892056
65765	-255.9240398	-216.2989184
65766	-255.9309214	-216.3118829
65767	-255.9321885	-216.3120974
65768	-255.933707	-216.3396172
65769	-255.9868737	-216.3486467
65770	-256.0140414	-216.377773
65771	-256.0400458	-216.3816183
65772	-256.1150441	-216.4430268
65773	-256.139329	-216.4438171
65774	-256.2127188	-216.4456675
65775	-256.2210498	-216.4530553
65776	-256.2573568	-216.4621507
65777	-256.318912	-216.4627053
65778	-256.3257659	-216.466434
65779	-256.3356365	-216.4720535
65780	-256.3774039	-216.4788821
65781	-256.3941617	-216.4887245
65782	-256.3978758	-216.4971701
65783	-256.4340266	-216.513247
65784	-256.4401573	-216.5150036
65785	-256.4414524	-216.5356654
65786	-256.473998	-216.5761262
65787	-256.4788976	-216.5782634
65788	-256.4930453	-216.5923244
65789	-256.4958014	-216.5967877
65790	-256.5145499	-216.6048207
65791	-256.5437662	-216.6071348
65792	-256.5638845	-216.6085802
65793	-256.5778709	-216.6109506
65794	-256.5960358	-216.6661505
65795	-256.614497	-216.6747507
65796	-256.6190801	-216.6808711
65797	-256.636649	-216.7029706
65798	-256.6444604	-216.7170327
65799	-256.657327	-216.7341677
65800	-256.666895	-216.7531335
65801	-256.6823714	-216.7575387
65802	-256.6858073	-216.7805815
65803	-256.6950904	-216.8120737
65804	-256.712997	-216.8370371
65805	-256.7216054	-216.8388755
65806	-256.7238611	-216.8584375
65807	-256.7258989	-216.8623856
65808	-256.7319717	-216.8771248
65809	-256.7457536	-216.9045887
65810	-256.7616269	-216.9160967
65811	-256.7654739	-216.9246454
